,369,481,640,650,673,737,748,749,824,841,877,888,897,913,920,928,937,947,949,975,1133,1137,1166,1171,1220,1225,1238,1278,1280,1297
897,0.007247893899257887,0.0,0.004373292182033797,0.007871596947932567,0.0,0.006929384264306219,0.010869833771802213,0.007169463088506687,0.009901356241796687,0.0019041257033956525,0.1261760958651544,0.0983236674899647,1.0000000000000004,0.12638961533153728,0.07787723618284297,0.016375482422848055,0.138483916384393,0.0,0.028795464956203186,0.02127942564370842,0.0,0.0,0.015199449071873981,0.0035957538832467545,0.009200066519157092,0.0,0.00999100819550731,0.00971623206186394,0.008684008045166574,0.004259547455520791
913,0.0035959314784756373,0.0,0.005833404430934375,0.003063037009677398,0.0,0.004400521989764565,0.0047584424445687775,0.0,0.00491240615334111,0.0015115244568392075,0.16558798612019063,0.047689651318553176,0.12638961533153728,0.9999999999999996,0.0,0.016248889274047752,0.1476341728293585,0.041462549070104056,0.0585743573625183,0.08551543336524471,0.0,0.0,0.0197914989350455,0.0,0.0,0.0,0.0,0.018593587139041093,0.0,0.0
920,0.0,0.004470490759486905,0.001491651665281918,0.0,0.004176901884727631,0.004469357530887282,0.0,0.007458395274205821,0.0035765224990812394,0.0019808627190600427,0.0,0.07137130616248567,0.07787723618284297,0.0,0.9999999999999993,0.0,0.13811177883248205,0.0,0.0,0.0,0.017435591757002815,0.0,0.025145046498964554,0.009024352335934396,0.013558679832206653,0.0,0.015385336815941628,0.014740541725103059,0.01468021260716612,0.018167956470841996
928,0.0,0.0,0.0017512354777295509,0.0,0.0,0.007616808686105191,0.0,0.0,0.004198924744340544,0.0,0.0,0.011202093069146664,0.016375482422848055,0.016248889274047752,0.0,0.9999999999999998,0.012580339711033943,0.02362699904682261,0.0,0.0,0.0,0.0,0.01138337991275531,0.0071364005155943756,0.015606099210448312,0.0,0.0,0.019071649375995835,0.0,0.010404694886002538
937,0.0076097903939487685,0.0,0.004112478948452479,0.013280332869781896,0.0032902015301938823,0.008233597578576488,0.007641133245874394,0.005140693076726443,0.007465777824955014,0.0,0.10422991948148347,0.09620557570354099,0.138483916384393,0.1476341728293585,0.13811177883248205,0.012580339711033943,0.9999999999999997,0.0634102771970781,0.05309255218483459,0.057762073880405926,0.0,0.0,0.02838676743002261,0.007078677028475339,0.016570254500901837,0.0,0.012119235771242047,0.016202533569860074,0.011119038454415064,0.021873941418708506
947,0.002509790837213637,0.0,0.0024825863377846828,0.0017102844738728909,0.001112272501109122,0.004511055777932035,0.005092458747156965,0.007572027364502323,0.0023809917823731336,0.0013187161152496166,0.008456532926740722,0.09147058868752582,0.0,0.041462549070104056,0.0,0.02362699904682261,0.0634102771970781,1.0,0.08974128980696919,0.10758171413151654,0.0,0.01627326479413084,0.018375012865715128,0.009525265628858949,0.012831640132711873,0.01130644465370407,0.008876791855472882,0.02072786871488748,0.006264763519866603,0.013569910731704226
949,0.0,0.004429998311636596,0.0,0.0,0.0,0.002143004200404618,0.0,0.0,0.0,0.0,0.05944155866827404,0.04774872553200746,0.028795464956203186,0.0585743573625183,0.0,0.0,0.05309255218483459,0.08974128980696919,0.9999999999999999,0.05484121050933258,0.0,0.0,0.0,0.007297727646656969,0.0,0.016829743045133547,0.016516479159498682,0.02578587250684858,0.013987734010178915,0.0
975,0.003450919056898945,0.0,0.0023894593380054674,0.0,0.0,0.004750945880473573,0.004566549671875359,0.0,0.0019642935485173632,0.0018132118841452595,0.08010115302428335,0.03703241903504036,0.02127942564370842,0.08551543336524471,0.0,0.0,0.057762073880405926,0.10758171413151654,0.05484121050933258,1.0,0.0,0.0,0.008875407032512862,0.021036642892340904,0.0,0.0,0.0,0.006608802669257758,0.0,0.0
1133,0.002174416760638961,0.0,0.004344711945869884,0.0,0.004095485454418126,0.005155577102357969,0.0,0.002688608739503539,0.0020628286476189247,0.0025706271444079776,0.0,0.0,0.0,0.0,0.017435591757002815,0.0,0.0,0.0,0.0,0.0,1.0000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1137,0.003963028574278401,0.0,0.000603087988226793,0.0015580304402886289,0.0,0.0018652912103116611,0.004302946913915158,0.0012061981241366796,0.0032390842260353603,0.00208228891770824,0.0,0.012344834917135984,0.0,0.0,0.0,0.0,0.0,0.01627326479413084,0.0,0.0,0.0,0.9999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1166,0.019883708757565264,0.010060148316660486,0.010709867988856403,0.014636796198439446,0.00821694620620284,0.0159915632246787,0.014859972402978502,0.010749066720540662,0.015922891975986286,0.003843875871354752,0.007922286608700257,0.03037981237483902,0.015199449071873981,0.0197914989350455,0.025145046498964554,0.01138337991275531,0.02838676743002261,0.018375012865715128,0.0,0.008875407032512862,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1171,0.009693698918791476,0.008392857339118149,0.013563666613371373,0.007821717472109488,0.008625285511595786,0.016520959234485412,0.008634258495625973,0.006599597116533453,0.01953881523770963,0.005747302980775821,0.0,0.024130373206787983,0.0035957538832467545,0.0,0.009024352335934396,0.0071364005155943756,0.007078677028475339,0.009525265628858949,0.007297727646656969,0.021036642892340904,0.0,0.0,0.0,1.0000000000000007,0.0,0.0,0.0,0.0,0.0,0.0
1220,0.0064791036221657945,0.0025948476684134673,0.010997573733576817,0.005694276373417445,0.0022958685642539304,0.010141346791738944,0.004305334483549484,0.0014758446475552041,0.005923806786819589,0.0006968304179203878,0.0,0.02005546234398,0.009200066519157092,0.0,0.013558679832206653,0.015606099210448312,0.016570254500901837,0.012831640132711873,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0
1225,0.007095451378024904,0.002009277011767162,0.0028912199992191362,0.0032474955391120267,0.0,0.005568660398751316,0.0017439504929218095,0.003561713223747498,0.006751415956230811,0.0012519919250423338,0.0,0.019119617376970023,0.0,0.0,0.0,0.0,0.0,0.01130644465370407,0.016829743045133547,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0
1238,0.004486622440062712,0.007608411256757473,0.00746265636975034,0.007850612038677674,0.008248187190027753,0.006563103968520383,0.011079227591010245,0.0046500111459416,0.009225078635021379,0.0028984428165061507,0.0,0.010472077080125236,0.00999100819550731,0.0,0.015385336815941628,0.0,0.012119235771242047,0.008876791855472882,0.016516479159498682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999988,0.0,0.0,0.0
1278,0.0031513943040518497,0.006183763437026226,0.0051853723829079134,0.002971989323593734,0.005112605119305013,0.004476317298087563,0.007261431369007989,0.0025142448267550083,0.005908155466543317,0.0018036752160422445,0.0,0.020196327390140684,0.00971623206186394,0.018593587139041093,0.014740541725103059,0.019071649375995835,0.016202533569860074,0.02072786871488748,0.02578587250684858,0.006608802669257758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999994,0.0,0.0
1280,0.005985273745595921,0.0015029765508715678,0.004727611351910441,0.00112462362216211,0.0052660204934279475,0.006013972671587795,0.0052283827659962,0.001305993966806358,0.008483775754917603,0.001294931874243892,0.013180970931218214,0.011910765311554227,0.008684008045166574,0.0,0.01468021260716612,0.0,0.011119038454415064,0.006264763519866603,0.013987734010178915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0
1297,0.010206241062231863,0.002948868729588837,0.012281001732220919,0.010002949823884662,0.007233953697306289,0.011199740924486293,0.008585730070318157,0.0032115227004819993,0.01309782153808204,0.006557376924605872,0.0,0.018112547616894216,0.004259547455520791,0.0,0.018167956470841996,0.010404694886002538,0.021873941418708506,0.013569910731704226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999994
