UserId,AttractionId,Rating,VisitMode,AttractionTypeId_x,CityId,CountryId,RegionId,ContinentId,season,month,year,user_total_visits,user_avg_rating,attraction_popularity,date
32486,824,4,2,76,1783.0,51,8,2,summer,6,2016,2,4.0,3359,2016-06-01
44312,824,5,3,76,3098.0,101,14,3,summer,6,2016,1,5.0,3359,2016-06-01
57949,824,5,4,76,5488.0,115,16,4,winter,1,2016,3,5.0,3359,2016-01-01
42178,824,5,2,76,2745.0,93,13,3,spring,5,2016,1,5.0,3359,2016-05-01
82079,824,5,2,76,2282.0,69,11,3,summer,6,2016,4,4.25,3359,2016-06-01
86594,824,4,2,76,3551.0,106,14,3,summer,6,2016,1,4.0,3359,2016-06-01
43991,824,5,5,76,2035.0,151,20,5,summer,6,2016,9,4.555555555555555,3359,2016-06-01
66857,824,5,2,76,729.0,51,8,2,summer,6,2016,4,4.0,3359,2016-06-01
46683,824,5,2,76,3367.0,103,14,3,winter,1,2016,3,4.333333333333333,3359,2016-01-01
38092,824,5,2,76,3350.0,103,14,3,spring,3,2016,1,5.0,3359,2016-03-01
43665,824,4,3,76,5566.0,115,16,4,spring,5,2016,2,4.5,3359,2016-05-01
19374,824,4,3,76,1434.0,109,15,4,summer,6,2016,3,4.0,3359,2016-06-01
35021,824,4,2,76,2748.0,93,13,3,summer,7,2015,2,4.0,3359,2015-07-01
53822,824,5,2,76,7830.0,162,21,5,summer,6,2016,4,4.5,3359,2016-06-01
54460,824,3,2,76,2149.0,52,9,2,spring,5,2016,1,3.0,3359,2016-05-01
33747,824,5,2,76,8870.0,163,21,5,summer,6,2016,3,5.0,3359,2016-06-01
5311,824,4,5,76,8515.0,163,21,5,summer,6,2016,3,4.0,3359,2016-06-01
77277,824,4,2,76,4940.0,109,15,4,summer,7,2015,2,4.0,3359,2015-07-01
16836,824,5,4,76,3098.0,101,14,3,summer,7,2015,1,5.0,3359,2015-07-01
21099,824,4,5,76,2835.0,93,13,3,spring,5,2016,5,4.4,3359,2016-05-01
21591,824,5,3,76,3551.0,106,14,3,summer,6,2016,4,4.75,3359,2016-06-01
25639,824,5,2,76,3726.0,109,15,4,autumn,9,2015,4,4.25,3359,2015-09-01
8761,824,4,2,76,175.0,22,4,1,summer,6,2016,3,4.0,3359,2016-06-01
55615,824,4,3,76,2283.0,69,11,3,summer,6,2016,2,4.0,3359,2016-06-01
31057,824,5,2,76,3551.0,106,14,3,summer,6,2016,2,5.0,3359,2016-06-01
56308,824,5,5,76,3098.0,101,14,3,spring,5,2016,5,4.4,3359,2016-05-01
12805,824,4,4,76,3551.0,106,14,3,summer,6,2016,3,4.333333333333333,3359,2016-06-01
12340,824,4,4,76,426.0,163,21,5,summer,6,2016,3,3.6666666666666665,3359,2016-06-01
15232,824,5,4,76,3013.0,101,14,3,spring,4,2016,1,5.0,3359,2016-04-01
11952,824,5,3,76,3350.0,103,14,3,summer,6,2016,1,5.0,3359,2016-06-01
87345,824,5,2,76,3017.0,101,14,3,summer,6,2016,1,5.0,3359,2016-06-01
78694,824,5,2,76,7214.0,158,21,5,spring,5,2016,2,5.0,3359,2016-05-01
52876,824,5,2,76,1396.0,163,21,5,summer,6,2016,1,5.0,3359,2016-06-01
47464,824,4,3,76,3267.0,101,14,3,summer,6,2016,3,4.0,3359,2016-06-01
34195,824,4,3,76,2690.0,93,13,3,spring,5,2016,3,4.333333333333333,3359,2016-05-01
55481,824,4,5,76,1957.0,51,8,2,summer,6,2016,1,4.0,3359,2016-06-01
53259,824,3,2,76,1804.0,51,8,2,summer,6,2016,3,3.6666666666666665,3359,2016-06-01
75809,824,4,3,76,1434.0,109,15,4,spring,4,2016,6,4.333333333333333,3359,2016-04-01
22209,824,4,2,76,6921.0,151,20,5,summer,6,2016,3,4.0,3359,2016-06-01
69458,824,4,3,76,3380.0,103,14,3,spring,5,2016,3,4.333333333333333,3359,2016-05-01
15762,824,4,2,76,532.0,109,15,4,spring,5,2016,1,4.0,3359,2016-05-01
86407,824,3,4,76,2938.0,95,13,3,spring,5,2016,4,3.0,3359,2016-05-01
66933,824,4,3,76,2648.0,91,13,3,summer,7,2015,2,4.0,3359,2015-07-01
50555,824,5,3,76,3354.0,103,14,3,spring,5,2016,2,4.5,3359,2016-05-01
30278,824,3,4,76,4292.0,109,15,4,spring,5,2016,2,3.0,3359,2016-05-01
58448,824,3,2,76,3547.0,106,14,3,spring,5,2016,2,4.0,3359,2016-05-01
13240,824,5,4,76,1066.0,51,8,2,spring,5,2016,1,5.0,3359,2016-05-01
25007,824,4,2,76,6895.0,151,20,5,spring,5,2016,1,4.0,3359,2016-05-01
32931,824,4,3,76,3551.0,106,14,3,spring,5,2016,2,4.0,3359,2016-05-01
14251,824,5,2,76,6165.0,133,17,5,spring,4,2016,3,5.0,3359,2016-04-01
76088,824,4,1,76,2745.0,93,13,3,spring,5,2016,3,4.0,3359,2016-05-01
9662,824,5,2,76,2835.0,93,13,3,summer,8,2015,2,5.0,3359,2015-08-01
67330,824,4,4,76,3098.0,101,14,3,spring,5,2016,1,4.0,3359,2016-05-01
30091,824,5,5,76,3524.0,105,14,3,winter,1,2016,4,4.75,3359,2016-01-01
6463,824,4,3,76,1434.0,109,15,4,spring,5,2016,5,3.2,3359,2016-05-01
46268,824,4,3,76,3367.0,103,14,3,winter,2,2016,1,4.0,3359,2016-02-01
76688,824,5,2,76,1376.0,51,8,2,spring,5,2016,3,4.333333333333333,3359,2016-05-01
51821,824,2,2,76,2298.0,69,11,3,spring,5,2016,2,2.0,3359,2016-05-01
25607,824,3,3,76,5013.0,109,15,4,spring,5,2016,2,3.0,3359,2016-05-01
60575,824,5,4,76,3354.0,103,14,3,spring,4,2016,2,5.0,3359,2016-04-01
26533,824,5,4,76,3098.0,101,14,3,spring,5,2016,3,4.333333333333333,3359,2016-05-01
8998,824,4,2,76,1434.0,109,15,4,spring,5,2016,5,4.6,3359,2016-05-01
8999,824,5,2,76,6580.0,144,19,5,spring,5,2016,3,4.333333333333333,3359,2016-05-01
86701,824,4,3,76,698.0,51,8,2,spring,4,2017,4,4.5,3359,2017-04-01
69549,824,3,2,76,9107.0,163,21,5,spring,4,2017,3,3.3333333333333335,3359,2017-04-01
75675,824,4,4,76,995.0,51,8,2,spring,3,2017,7,3.857142857142857,3359,2017-03-01
63862,824,4,4,76,7583.0,160,21,5,spring,3,2017,4,3.0,3359,2017-03-01
59254,824,4,4,76,1399.0,105,14,3,spring,3,2017,2,4.0,3359,2017-03-01
6497,824,5,1,76,3071.0,101,14,3,spring,3,2017,7,5.0,3359,2017-03-01
22522,824,5,3,76,2375.0,71,11,3,spring,3,2017,3,4.666666666666667,3359,2017-03-01
17469,824,5,2,76,5048.0,109,15,4,spring,3,2017,3,5.0,3359,2017-03-01
64643,824,5,2,76,3485.0,105,14,3,spring,3,2017,3,3.6666666666666665,3359,2017-03-01
70916,824,5,3,76,1434.0,109,15,4,spring,3,2017,3,5.0,3359,2017-03-01
23038,824,4,4,76,3551.0,106,14,3,winter,2,2017,2,4.0,3359,2017-02-01
53693,824,5,3,76,3354.0,103,14,3,spring,3,2017,1,5.0,3359,2017-03-01
16787,824,4,3,76,426.0,163,21,5,spring,3,2017,8,4.5,3359,2017-03-01
41040,824,2,2,76,2623.0,89,12,3,spring,3,2017,3,3.0,3359,2017-03-01
40699,824,5,2,76,1816.0,51,8,2,winter,2,2017,2,5.0,3359,2017-02-01
88049,824,4,2,76,8678.0,163,21,5,winter,2,2017,6,4.5,3359,2017-02-01
18997,824,4,4,76,3915.0,109,15,4,winter,2,2017,4,4.25,3359,2017-02-01
82648,824,3,3,76,1434.0,109,15,4,winter,2,2017,2,3.0,3359,2017-02-01
67011,824,5,2,76,3915.0,109,15,4,winter,2,2017,2,5.0,3359,2017-02-01
80882,824,4,5,76,6701.0,145,19,5,winter,2,2017,2,4.0,3359,2017-02-01
4596,824,3,5,76,3098.0,101,14,3,winter,2,2017,2,3.0,3359,2017-02-01
26905,824,4,2,76,2819.0,93,13,3,winter,1,2017,2,4.0,3359,2017-01-01
47248,824,4,3,76,335.0,48,8,2,winter,12,2016,2,4.0,3359,2016-12-01
26395,824,5,2,76,4395.0,109,15,4,spring,4,2016,2,5.0,3359,2016-04-01
36319,824,2,2,76,5782.0,123,17,5,winter,1,2017,5,3.2,3359,2017-01-01
67799,824,2,2,76,371.0,48,8,2,winter,1,2017,2,2.0,3359,2017-01-01
35179,824,3,5,76,8322.0,163,21,5,winter,1,2017,3,3.3333333333333335,3359,2017-01-01
14249,824,4,3,76,1511.0,51,8,2,winter,1,2017,2,4.0,3359,2017-01-01
27490,824,5,4,76,3098.0,101,14,3,winter,12,2016,2,5.0,3359,2016-12-01
17358,824,5,2,76,3567.0,107,14,3,winter,12,2016,6,3.8333333333333335,3359,2016-12-01
74619,824,4,5,76,1601.0,51,8,2,winter,12,2016,2,4.0,3359,2016-12-01
53787,824,4,2,76,2623.0,89,12,3,winter,12,2016,4,3.5,3359,2016-12-01
53426,824,5,2,76,5802.0,124,17,5,autumn,11,2016,2,5.0,3359,2016-11-01
67353,824,5,3,76,3551.0,106,14,3,winter,12,2016,2,5.0,3359,2016-12-01
6743,824,4,3,76,3551.0,106,14,3,winter,12,2016,4,4.25,3359,2016-12-01
37568,824,5,2,76,1497.0,139,18,5,winter,12,2016,3,4.333333333333333,3359,2016-12-01
19264,824,5,4,76,929.0,51,8,2,winter,12,2016,2,5.0,3359,2016-12-01
54762,824,3,2,76,1434.0,109,15,4,autumn,11,2016,7,3.7142857142857144,3359,2016-11-01
24447,824,5,3,76,2683.0,93,13,3,autumn,11,2016,2,5.0,3359,2016-11-01
8049,824,4,4,76,3260.0,101,14,3,winter,12,2016,2,4.0,3359,2016-12-01
71316,824,5,4,76,6538.0,142,19,5,autumn,10,2016,7,4.714285714285714,3359,2016-10-01
32809,824,2,3,76,5158.0,163,21,5,winter,12,2016,4,3.25,3359,2016-12-01
54372,824,5,3,76,7952.0,163,21,5,autumn,11,2016,4,5.0,3359,2016-11-01
73752,824,3,5,76,2856.0,93,13,3,autumn,9,2016,11,4.090909090909091,3359,2016-09-01
32544,824,4,2,76,3551.0,106,14,3,autumn,11,2016,3,4.0,3359,2016-11-01
45378,824,5,2,76,2623.0,89,12,3,autumn,11,2016,4,4.25,3359,2016-11-01
42122,824,4,4,76,4940.0,109,15,4,autumn,11,2016,2,4.0,3359,2016-11-01
77814,824,4,4,76,6079.0,129,17,5,autumn,10,2016,4,3.75,3359,2016-10-01
20082,824,5,2,76,3915.0,109,15,4,autumn,11,2016,3,5.0,3359,2016-11-01
20688,824,5,2,76,3667.0,108,14,3,autumn,9,2016,6,4.166666666666667,3359,2016-09-01
62885,824,5,2,76,1552.0,51,8,2,summer,8,2016,2,5.0,3359,2016-08-01
10524,824,5,2,76,2604.0,88,12,3,autumn,9,2016,7,4.428571428571429,3359,2016-09-01
60046,824,5,2,76,1806.0,51,8,2,autumn,10,2016,3,3.6666666666666665,3359,2016-10-01
45877,824,4,2,76,545.0,48,8,2,autumn,9,2016,2,4.0,3359,2016-09-01
66221,824,4,2,76,2623.0,89,12,3,autumn,9,2016,3,4.0,3359,2016-09-01
81003,824,4,3,76,4940.0,109,15,4,autumn,9,2016,3,4.0,3359,2016-09-01
15267,824,5,4,76,4940.0,109,15,4,autumn,9,2016,2,5.0,3359,2016-09-01
40320,824,5,2,76,6129.0,131,17,5,autumn,9,2016,2,5.0,3359,2016-09-01
43013,824,5,3,76,2617.0,89,12,3,autumn,9,2016,3,5.0,3359,2016-09-01
1453,824,4,3,76,5610.0,115,16,4,summer,8,2016,2,4.0,3359,2016-08-01
59460,824,5,3,76,3344.0,103,14,3,autumn,9,2016,2,5.0,3359,2016-09-01
77222,824,5,3,76,535.0,109,15,4,autumn,9,2016,3,5.0,3359,2016-09-01
36891,824,4,3,76,3095.0,101,14,3,autumn,10,2015,2,4.0,3359,2015-10-01
76132,824,5,2,76,2835.0,93,13,3,summer,8,2016,5,5.0,3359,2016-08-01
84861,824,2,3,76,4940.0,109,15,4,autumn,9,2016,7,3.7142857142857144,3359,2016-09-01
80695,824,5,4,76,5748.0,122,17,5,summer,8,2016,2,5.0,3359,2016-08-01
38909,824,4,4,76,1230.0,51,8,2,summer,8,2016,2,4.0,3359,2016-08-01
21759,824,5,2,76,4303.0,109,15,4,summer,7,2016,3,5.0,3359,2016-07-01
59542,824,5,3,76,2586.0,87,12,3,summer,8,2016,5,4.8,3359,2016-08-01
56018,824,3,2,76,2835.0,93,13,3,summer,8,2016,8,3.0,3359,2016-08-01
10770,824,4,3,76,3551.0,106,14,3,summer,6,2016,2,4.0,3359,2016-06-01
42914,824,4,2,76,6424.0,141,19,5,summer,7,2016,2,4.0,3359,2016-07-01
78633,824,5,2,76,2690.0,93,13,3,autumn,9,2015,2,5.0,3359,2015-09-01
22007,824,4,3,76,3551.0,106,14,3,summer,8,2016,2,4.0,3359,2016-08-01
2236,824,5,4,76,3915.0,109,15,4,summer,7,2016,2,5.0,3359,2016-07-01
75467,824,4,2,76,2819.0,93,13,3,summer,8,2016,3,4.333333333333333,3359,2016-08-01
1226,824,4,4,76,3551.0,106,14,3,summer,8,2016,3,4.0,3359,2016-08-01
10453,824,5,2,76,2819.0,93,13,3,summer,7,2016,2,5.0,3359,2016-07-01
47044,824,4,2,76,1341.0,51,8,2,summer,8,2016,5,4.2,3359,2016-08-01
2666,824,4,4,76,242.0,48,8,2,summer,7,2016,4,4.0,3359,2016-07-01
23542,824,5,3,76,3381.0,103,14,3,summer,7,2016,2,5.0,3359,2016-07-01
29408,824,5,2,76,3915.0,109,15,4,summer,7,2016,2,5.0,3359,2016-07-01
73554,824,4,2,76,7196.0,158,21,5,summer,7,2016,2,4.0,3359,2016-07-01
61831,824,3,2,76,136.0,22,4,1,summer,6,2016,2,3.0,3359,2016-06-01
57307,824,2,3,76,3632.0,107,14,3,summer,7,2016,2,2.0,3359,2016-07-01
56358,824,5,2,76,7858.0,162,21,5,summer,7,2016,5,4.6,3359,2016-07-01
37736,824,5,5,76,2201.0,54,9,2,winter,12,2015,2,5.0,3359,2015-12-01
48173,824,5,2,76,2706.0,93,13,3,spring,5,2016,2,5.0,3359,2016-05-01
80040,824,4,3,76,3098.0,101,14,3,summer,7,2016,2,4.0,3359,2016-07-01
56572,824,4,4,76,1269.0,51,8,2,summer,6,2016,2,4.0,3359,2016-06-01
31224,824,5,2,76,4940.0,109,15,4,spring,5,2016,2,5.0,3359,2016-05-01
19932,824,5,4,76,3690.0,109,15,4,summer,6,2016,7,4.857142857142857,3359,2016-06-01
46384,824,5,2,76,2045.0,51,8,2,summer,6,2016,2,5.0,3359,2016-06-01
30989,824,5,5,76,7170.0,157,20,5,spring,4,2016,3,4.333333333333333,3359,2016-04-01
78187,824,4,2,76,1434.0,109,15,4,summer,6,2016,5,4.2,3359,2016-06-01
35091,824,5,3,76,1160.0,51,8,2,winter,1,2016,3,5.0,3359,2016-01-01
82428,824,5,4,76,667.0,51,8,2,winter,2,2016,8,4.25,3359,2016-02-01
5783,824,3,2,76,1434.0,109,15,4,summer,6,2016,2,3.0,3359,2016-06-01
57949,824,5,4,76,5488.0,115,16,4,winter,1,2016,3,5.0,3359,2016-01-01
46683,824,5,2,76,3367.0,103,14,3,winter,1,2016,3,4.333333333333333,3359,2016-01-01
19374,824,4,3,76,1434.0,109,15,4,summer,6,2016,3,4.0,3359,2016-06-01
33747,824,5,2,76,8870.0,163,21,5,summer,6,2016,3,5.0,3359,2016-06-01
21099,824,4,5,76,2835.0,93,13,3,spring,5,2016,5,4.4,3359,2016-05-01
8761,824,4,2,76,175.0,22,4,1,summer,6,2016,3,4.0,3359,2016-06-01
12805,824,4,4,76,3551.0,106,14,3,summer,6,2016,3,4.333333333333333,3359,2016-06-01
34195,824,4,3,76,2690.0,93,13,3,spring,5,2016,3,4.333333333333333,3359,2016-05-01
22209,824,4,2,76,6921.0,151,20,5,summer,6,2016,3,4.0,3359,2016-06-01
86407,824,3,4,76,2938.0,95,13,3,spring,5,2016,4,3.0,3359,2016-05-01
76088,824,4,1,76,2745.0,93,13,3,spring,5,2016,3,4.0,3359,2016-05-01
8999,824,5,2,76,6580.0,144,19,5,spring,5,2016,3,4.333333333333333,3359,2016-05-01
7731,824,5,4,76,1823.0,51,8,2,spring,5,2016,6,5.0,3359,2016-05-01
35874,824,5,2,76,3382.0,103,14,3,spring,4,2016,2,5.0,3359,2016-04-01
62652,824,4,2,76,426.0,163,21,5,spring,5,2016,1,4.0,3359,2016-05-01
2624,824,5,4,76,6609.0,144,19,5,spring,4,2016,1,5.0,3359,2016-04-01
74803,824,5,2,76,2690.0,93,13,3,summer,6,2015,2,5.0,3359,2015-06-01
23284,824,4,2,76,3551.0,106,14,3,spring,5,2016,1,4.0,3359,2016-05-01
35690,824,5,4,76,426.0,163,21,5,spring,5,2016,1,5.0,3359,2016-05-01
14982,824,5,3,76,2623.0,89,12,3,spring,4,2016,1,5.0,3359,2016-04-01
19636,824,5,2,76,2648.0,91,13,3,spring,4,2016,4,4.0,3359,2016-04-01
34850,824,5,4,76,6826.0,151,20,5,autumn,10,2015,1,5.0,3359,2015-10-01
21151,824,5,4,76,3577.0,107,14,3,spring,4,2016,1,5.0,3359,2016-04-01
30348,824,4,4,76,535.0,109,15,4,spring,5,2016,7,3.7142857142857144,3359,2016-05-01
11889,824,4,2,76,3702.0,109,15,4,winter,1,2016,2,3.5,3359,2016-01-01
79873,824,5,4,76,426.0,163,21,5,spring,3,2016,3,4.333333333333333,3359,2016-03-01
34621,824,4,5,76,5180.0,109,15,4,spring,5,2016,4,3.75,3359,2016-05-01
31110,824,5,2,76,574.0,163,21,5,spring,5,2016,2,5.0,3359,2016-05-01
83187,824,4,2,76,1434.0,109,15,4,spring,4,2016,3,4.0,3359,2016-04-01
85696,824,5,4,76,1434.0,109,15,4,spring,5,2016,3,4.666666666666667,3359,2016-05-01
72531,824,5,4,76,3628.0,107,14,3,spring,4,2016,1,5.0,3359,2016-04-01
54008,824,4,2,76,2024.0,51,8,2,winter,2,2016,1,4.0,3359,2016-02-01
51564,824,4,4,76,3687.0,109,15,4,spring,5,2016,1,4.0,3359,2016-05-01
71503,824,5,4,76,535.0,109,15,4,spring,4,2016,1,5.0,3359,2016-04-01
51225,824,4,4,76,3551.0,106,14,3,winter,12,2015,4,4.0,3359,2015-12-01
47959,824,4,3,76,1434.0,109,15,4,spring,5,2016,2,4.5,3359,2016-05-01
75051,824,5,2,76,426.0,163,21,5,spring,4,2016,4,4.5,3359,2016-04-01
39315,824,5,3,76,3098.0,101,14,3,spring,5,2016,1,5.0,3359,2016-05-01
66890,824,5,2,76,4118.0,109,15,4,spring,5,2016,3,4.333333333333333,3359,2016-05-01
88185,824,5,2,76,2534.0,80,12,3,spring,5,2016,5,4.2,3359,2016-05-01
50351,824,3,4,76,1147.0,125,17,5,spring,5,2016,1,3.0,3359,2016-05-01
58277,824,5,2,76,2575.0,87,12,3,summer,6,2015,6,5.0,3359,2015-06-01
68689,824,4,4,76,7021.0,155,20,5,spring,4,2016,1,4.0,3359,2016-04-01
55727,824,5,2,76,3538.0,106,14,3,spring,4,2016,1,5.0,3359,2016-04-01
78559,824,4,4,76,3728.0,162,21,5,spring,5,2016,6,4.0,3359,2016-05-01
28027,824,4,2,76,205.0,22,4,1,spring,4,2016,1,4.0,3359,2016-04-01
48328,824,5,3,76,4940.0,109,15,4,spring,4,2016,1,5.0,3359,2016-04-01
60268,824,4,4,76,3260.0,101,14,3,spring,5,2016,1,4.0,3359,2016-05-01
21687,824,4,4,76,1011.0,163,21,5,spring,3,2016,1,4.0,3359,2016-03-01
57285,824,5,4,76,1818.0,51,8,2,spring,4,2016,4,4.5,3359,2016-04-01
15815,824,3,3,76,2519.0,79,12,3,spring,4,2016,1,3.0,3359,2016-04-01
38932,824,5,3,76,5304.0,109,15,4,spring,4,2016,1,5.0,3359,2016-04-01
60589,824,5,2,76,750.0,51,8,2,spring,4,2016,1,5.0,3359,2016-04-01
22225,824,5,2,76,3354.0,103,14,3,spring,4,2016,1,5.0,3359,2016-04-01
22054,824,5,2,76,3551.0,106,14,3,spring,4,2016,2,4.5,3359,2016-04-01
68566,824,5,5,76,5639.0,115,16,4,autumn,11,2015,2,4.0,3359,2015-11-01
49596,824,3,3,76,4439.0,109,15,4,spring,4,2016,2,4.0,3359,2016-04-01
53604,824,4,2,76,1434.0,109,15,4,spring,4,2016,3,4.0,3359,2016-04-01
59692,824,5,4,76,3048.0,101,14,3,spring,4,2016,1,5.0,3359,2016-04-01
48705,824,5,4,76,242.0,37,6,2,spring,4,2016,11,4.0,3359,2016-04-01
12590,824,5,2,76,4680.0,109,15,4,spring,3,2016,1,5.0,3359,2016-03-01
77662,824,5,3,76,929.0,51,8,2,spring,3,2016,9,4.555555555555555,3359,2016-03-01
29510,824,5,3,76,3354.0,103,14,3,spring,4,2016,2,5.0,3359,2016-04-01
68081,824,5,2,76,3551.0,106,14,3,spring,4,2016,2,4.5,3359,2016-04-01
7658,824,5,4,76,1434.0,109,15,4,spring,4,2016,2,5.0,3359,2016-04-01
73536,824,5,2,76,3551.0,106,14,3,spring,3,2016,3,4.0,3359,2016-03-01
63138,824,3,2,76,765.0,51,8,2,spring,4,2016,14,4.071428571428571,3359,2016-04-01
2749,824,5,4,76,9037.0,163,21,5,spring,4,2016,3,3.3333333333333335,3359,2016-04-01
58320,824,5,3,76,2623.0,89,12,3,spring,3,2016,6,4.666666666666667,3359,2016-03-01
62293,824,5,1,76,3098.0,101,14,3,autumn,11,2015,3,4.666666666666667,3359,2015-11-01
49232,824,5,3,76,3687.0,109,15,4,spring,5,2015,12,4.416666666666667,3359,2015-05-01
34486,824,5,3,76,3551.0,106,14,3,spring,3,2016,3,4.0,3359,2016-03-01
51567,824,4,2,76,535.0,109,15,4,spring,4,2016,4,4.5,3359,2016-04-01
10330,824,3,2,76,6912.0,151,20,5,spring,3,2016,1,3.0,3359,2016-03-01
6988,824,5,2,76,3367.0,103,14,3,spring,4,2016,2,5.0,3359,2016-04-01
58601,824,4,4,76,3567.0,107,14,3,spring,4,2016,1,4.0,3359,2016-04-01
14213,824,3,2,76,6129.0,131,17,5,spring,4,2016,1,3.0,3359,2016-04-01
38017,824,4,4,76,3027.0,101,14,3,spring,4,2016,2,4.0,3359,2016-04-01
59159,824,5,4,76,2593.0,88,12,3,spring,4,2016,4,5.0,3359,2016-04-01
87541,824,4,5,76,3667.0,108,14,3,winter,2,2016,1,4.0,3359,2016-02-01
53585,824,5,4,76,3098.0,101,14,3,spring,4,2016,1,5.0,3359,2016-04-01
80238,824,4,4,76,3429.0,104,14,3,spring,4,2016,1,4.0,3359,2016-04-01
82814,824,5,4,76,3071.0,101,14,3,spring,4,2016,2,5.0,3359,2016-04-01
85657,824,4,5,76,4779.0,109,15,4,spring,3,2016,1,4.0,3359,2016-03-01
11307,824,5,4,76,2819.0,93,13,3,spring,5,2015,4,4.5,3359,2015-05-01
70787,824,5,1,76,3098.0,101,14,3,winter,2,2016,2,4.0,3359,2016-02-01
30666,824,5,2,76,26.0,48,8,2,spring,4,2016,1,5.0,3359,2016-04-01
72933,824,5,5,76,2788.0,93,13,3,spring,4,2016,3,4.666666666666667,3359,2016-04-01
22202,824,5,3,76,3354.0,103,14,3,spring,3,2016,1,5.0,3359,2016-03-01
82623,824,5,5,76,2617.0,89,12,3,spring,4,2016,1,5.0,3359,2016-04-01
51890,824,5,4,76,5267.0,109,15,4,spring,3,2016,2,5.0,3359,2016-03-01
87357,824,5,2,76,1743.0,163,21,5,spring,3,2016,2,4.5,3359,2016-03-01
15163,824,5,4,76,3112.0,101,14,3,spring,4,2016,2,5.0,3359,2016-04-01
22672,824,4,4,76,1525.0,51,8,2,spring,3,2016,2,4.0,3359,2016-03-01
13061,824,4,2,76,2856.0,93,13,3,spring,3,2016,1,4.0,3359,2016-03-01
37891,824,5,3,76,3477.0,105,14,3,summer,8,2015,1,5.0,3359,2015-08-01
29709,824,5,3,76,3407.0,103,14,3,spring,3,2016,1,5.0,3359,2016-03-01
53395,824,4,2,76,2690.0,93,13,3,spring,5,2015,1,4.0,3359,2015-05-01
82784,824,4,2,76,426.0,163,21,5,spring,4,2016,4,4.5,3359,2016-04-01
76138,824,5,2,76,3551.0,106,14,3,spring,3,2016,1,5.0,3359,2016-03-01
37863,824,5,2,76,2856.0,93,13,3,autumn,11,2015,1,5.0,3359,2015-11-01
44537,824,3,3,76,867.0,51,8,2,spring,3,2016,3,3.6666666666666665,3359,2016-03-01
84288,824,4,5,76,2282.0,69,11,3,spring,3,2016,2,4.0,3359,2016-03-01
77957,824,4,2,76,2835.0,93,13,3,spring,3,2016,1,4.0,3359,2016-03-01
79600,824,4,3,76,3098.0,101,14,3,spring,3,2016,6,3.6666666666666665,3359,2016-03-01
81980,824,5,4,76,4940.0,109,15,4,spring,3,2016,1,5.0,3359,2016-03-01
71823,824,5,2,76,2835.0,93,13,3,spring,3,2016,2,5.0,3359,2016-03-01
50298,824,4,2,76,6701.0,145,19,5,spring,3,2016,1,4.0,3359,2016-03-01
57826,824,5,3,76,2282.0,69,11,3,spring,3,2016,2,4.0,3359,2016-03-01
23470,824,4,2,76,535.0,109,15,4,spring,3,2016,10,4.2,3359,2016-03-01
12610,824,4,4,76,3098.0,101,14,3,spring,5,2015,3,4.666666666666667,3359,2015-05-01
20674,824,4,5,76,4268.0,109,15,4,winter,2,2016,2,4.5,3359,2016-02-01
1558,824,5,3,76,1147.0,125,17,5,spring,3,2016,1,5.0,3359,2016-03-01
74351,824,5,3,76,2924.0,93,13,3,spring,3,2016,3,5.0,3359,2016-03-01
48368,824,4,3,76,3100.0,101,14,3,spring,3,2016,4,4.0,3359,2016-03-01
57984,824,4,2,76,4526.0,109,15,4,spring,3,2016,1,4.0,3359,2016-03-01
29993,824,5,4,76,208.0,51,8,2,spring,3,2016,3,4.333333333333333,3359,2016-03-01
31916,824,4,2,76,5261.0,109,15,4,spring,3,2016,3,4.0,3359,2016-03-01
34907,824,4,2,76,5921.0,125,17,5,spring,3,2016,2,4.0,3359,2016-03-01
10344,824,4,2,76,3915.0,109,15,4,spring,3,2016,2,3.5,3359,2016-03-01
84446,824,4,3,76,2564.0,86,12,3,spring,3,2016,2,4.0,3359,2016-03-01
80402,824,5,4,76,7009.0,155,20,5,spring,3,2016,4,4.5,3359,2016-03-01
28173,824,5,3,76,3098.0,101,14,3,winter,2,2016,1,5.0,3359,2016-02-01
66311,824,4,2,76,2706.0,93,13,3,summer,6,2015,4,3.75,3359,2015-06-01
81674,824,5,2,76,426.0,163,21,5,spring,3,2016,2,4.0,3359,2016-03-01
77639,824,5,4,76,3687.0,109,15,4,spring,3,2016,8,4.375,3359,2016-03-01
3922,824,3,2,76,2745.0,93,13,3,spring,3,2016,3,3.6666666666666665,3359,2016-03-01
58500,824,5,3,76,3158.0,101,14,3,winter,2,2016,1,5.0,3359,2016-02-01
39371,824,4,2,76,1585.0,51,8,2,spring,3,2016,2,3.5,3359,2016-03-01
71581,824,4,3,76,3035.0,101,14,3,winter,12,2015,2,4.0,3359,2015-12-01
78850,824,4,2,76,5345.0,109,15,4,spring,3,2016,5,3.6,3359,2016-03-01
62011,824,5,2,76,2149.0,52,9,2,spring,3,2016,3,4.0,3359,2016-03-01
11745,824,3,2,76,1434.0,109,15,4,spring,3,2016,2,4.0,3359,2016-03-01
37879,824,4,3,76,52.0,14,3,1,winter,1,2016,5,4.8,3359,2016-01-01
41983,824,5,5,76,279.0,51,8,2,spring,3,2016,4,4.25,3359,2016-03-01
69183,824,5,1,76,3098.0,101,14,3,autumn,10,2015,4,4.75,3359,2015-10-01
15621,824,5,1,76,3071.0,101,14,3,spring,3,2016,2,4.0,3359,2016-03-01
